,name,year,team,position,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops,birthday,height,weight,age
733,김상현,2012,KIA,RF,0.61,32,126,116,17,30,9,0,4,51,17,1,2,6,3,0,26,3,1,0,0.259,0.312,0.44,0.752,1980-11-12,190cm,95kg,31
734,김상현,2002,KIA,L3B,0.57,31,42,32,7,10,0,1,1,15,6,0,0,7,3,1,18,0,0,0,0.313,0.47600000000000003,0.469,0.945,1980-11-12,190cm,95kg,21
735,김상현,2013,KIA,SRF,0.38,113,360,322,39,76,17,0,7,114,37,8,1,29,4,1,84,17,1,4,0.23600000000000002,0.304,0.354,0.6579999999999999,1980-11-12,190cm,95kg,32
736,김상현,2014,SK,LF,0.27,42,87,80,8,21,3,1,5,41,20,1,1,5,1,0,22,2,0,1,0.263,0.31,0.513,0.823,1980-11-12,190cm,95kg,33
737,김상현,2001,해태,3B,-0.14,16,20,20,2,3,0,0,1,6,4,0,0,0,0,0,6,0,0,0,0.15,0.15,0.3,0.45,1980-11-12,190cm,95kg,20
738,김상현,2016,KT,1B,-0.56,62,246,222,29,50,5,0,11,88,32,0,1,20,2,0,48,10,0,2,0.225,0.293,0.396,0.6890000000000001,1980-11-12,190cm,95kg,35
739,박용택,2012,LG,CF,5.86,127,556,499,82,152,34,3,11,225,76,30,8,42,7,1,66,9,1,7,0.305,0.36200000000000004,0.451,0.813,1979-04-21,185cm,90kg,32
740,박용택,2009,LG,LF,5.79,111,506,452,91,168,31,5,18,263,74,22,3,36,6,2,63,15,3,9,0.37200000000000005,0.418,0.5820000000000001,0.9990000000000001,1979-04-21,185cm,90kg,29
741,박용택,2006,LG,LF,5.06,126,534,476,69,140,26,3,16,220,64,25,3,50,2,6,93,7,1,4,0.294,0.361,0.462,0.823,1979-04-21,185cm,90kg,26
742,박용택,2013,LG,CF,4.95,125,539,476,79,156,22,4,7,207,67,13,8,52,4,1,71,5,0,7,0.32799999999999996,0.39299999999999996,0.435,0.828,1979-04-21,185cm,90kg,33
743,박용택,2014,LG,CF,4.49,124,549,464,71,159,24,2,9,214,73,11,9,75,1,3,65,15,2,7,0.34299999999999997,0.43,0.461,0.8909999999999999,1979-04-21,185cm,90kg,34
744,박용택,2015,LG,LF,3.85,128,533,487,66,159,28,2,18,245,83,11,4,34,4,1,73,12,1,7,0.326,0.37,0.503,0.873,1979-04-21,185cm,90kg,35
745,박용택,2017,LG,DH,3.73,138,596,509,83,175,23,2,14,244,90,4,2,72,6,6,88,13,0,9,0.344,0.425,0.479,0.904,1979-04-21,185cm,90kg,37
746,박용택,2005,LG,LF,3.55,126,523,472,90,132,25,1,15,204,71,43,7,43,5,3,98,9,0,3,0.28,0.344,0.43200000000000005,0.7759999999999999,1979-04-21,185cm,90kg,25
747,박용택,2007,LG,LF,3.23,126,532,479,69,133,24,4,14,207,66,20,2,43,1,6,83,7,4,5,0.278,0.335,0.43200000000000005,0.767,1979-04-21,185cm,90kg,27
748,박용택,2002,LG,LF,3.2,112,424,375,68,108,28,6,9,175,55,20,5,38,6,1,109,11,1,4,0.28800000000000003,0.359,0.467,0.826,1979-04-21,185cm,90kg,22
749,박용택,2016,LG,DH,2.96,138,578,509,84,176,24,0,11,233,90,6,6,58,4,5,71,13,0,7,0.34600000000000003,0.41200000000000003,0.45799999999999996,0.87,1979-04-21,185cm,90kg,36
750,박용택,2004,LG,RF,2.77,109,435,393,51,118,15,2,16,185,58,10,4,32,3,3,68,4,6,1,0.3,0.35700000000000004,0.47100000000000003,0.8270000000000001,1979-04-21,185cm,90kg,24
751,박용택,2011,LG,DH,2.35,115,450,414,57,125,21,1,15,193,64,13,3,26,5,4,71,8,1,4,0.302,0.34700000000000003,0.466,0.8140000000000001,1979-04-21,185cm,90kg,31
752,박용택,2010,LG,DH,1.79,107,420,370,62,111,21,0,9,159,45,19,4,38,5,3,64,6,6,1,0.3,0.37200000000000005,0.43,0.802,1979-04-21,185cm,90kg,30
753,박용택,2003,LG,LF,1.75,133,555,494,68,127,21,6,11,193,51,42,12,40,9,2,83,7,6,5,0.257,0.321,0.391,0.7120000000000001,1979-04-21,185cm,90kg,23
754,박용택,2018,LG,DH,1.38,134,583,524,89,159,38,1,15,244,76,3,3,47,5,0,107,21,0,7,0.303,0.36200000000000004,0.466,0.828,1979-04-21,185cm,90kg,38
755,박용택,2008,LG,LF,0.76,96,374,334,39,86,12,2,2,108,32,16,6,34,1,0,55,5,2,3,0.257,0.325,0.32299999999999995,0.649,1979-04-21,185cm,90kg,28
756,박용택,2019,LG,DH,0.34,64,215,195,19,55,9,0,1,67,22,3,1,18,0,1,30,3,0,2,0.282,0.34,0.344,0.6829999999999999,1979-04-21,185cm,90kg,39
757,조성환,2008,롯데,2B,5.82,123,525,462,79,151,27,3,10,214,81,31,3,37,11,0,81,6,4,11,0.327,0.382,0.46299999999999997,0.845,1976-12-23,180cm,83kg,31
758,조성환,2010,롯데,2B,4.33,111,458,414,83,139,31,0,8,194,52,8,2,35,4,1,58,8,2,3,0.336,0.39,0.469,0.8590000000000001,1976-12-23,180cm,83kg,33
759,조성환,2003,롯데,2B,3.65,129,543,486,73,149,25,2,6,196,38,23,11,37,12,3,57,5,7,1,0.307,0.369,0.40299999999999997,0.773,1976-12-23,180cm,83kg,26
760,조성환,2009,롯데,2B,1.79,76,294,269,35,79,19,0,8,122,36,13,2,19,2,0,33,7,1,3,0.294,0.341,0.45399999999999996,0.795,1976-12-23,180cm,83kg,32
761,조성환,2012,롯데,2B,1.66,103,390,345,40,96,14,0,3,119,33,5,2,28,1,0,58,7,14,2,0.278,0.332,0.345,0.677,1976-12-23,180cm,83kg,35
762,조성환,2011,롯데,2B,1.0,117,459,407,45,99,19,0,6,136,36,9,6,37,3,1,87,11,10,2,0.243,0.31,0.33399999999999996,0.644,1976-12-23,180cm,83kg,34
763,조성환,2004,롯데,2B,0.3,19,87,70,6,18,4,0,0,22,1,3,0,8,4,1,16,1,5,0,0.257,0.366,0.314,0.68,1976-12-23,180cm,83kg,27
764,조성환,1999,롯데,2B,0.29,25,13,10,6,4,1,0,1,8,1,0,0,3,0,0,2,0,0,0,0.4,0.539,0.8,1.339,1976-12-23,180cm,83kg,22
765,조성환,2013,롯데,2B,0.18,74,194,167,15,40,6,0,1,49,12,3,1,17,2,0,23,0,5,3,0.24,0.312,0.293,0.606,1976-12-23,180cm,83kg,36
766,조성환,2000,롯데,2B,0.11,57,106,93,15,21,3,0,1,27,4,5,1,9,2,0,17,0,1,1,0.226,0.305,0.29,0.595,1976-12-23,180cm,83kg,23
767,조성환,2002,롯데,2B,0.06,104,293,255,38,60,14,0,0,74,21,10,5,18,7,0,42,2,10,3,0.235,0.3,0.29,0.591,1976-12-23,180cm,83kg,25
768,조성환,2001,롯데,2B,-0.03,88,112,92,23,18,4,2,0,26,14,6,0,10,3,0,16,3,7,0,0.196,0.295,0.28300000000000003,0.578,1976-12-23,180cm,83kg,24
769,조성환,2014,롯데,2B,-0.14,6,8,7,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0.0,0.125,0.0,0.125,1976-12-23,180cm,83kg,37
770,전준호,1995,롯데,CF,5.78,124,540,458,93,141,13,12,1,181,42,69,25,62,6,3,54,5,8,6,0.308,0.39299999999999996,0.395,0.7879999999999999,1975-04-10,185cm,100kg,19
771,전준호,1995,롯데,CF,5.78,124,540,458,93,141,13,12,1,181,42,69,25,62,6,3,54,5,8,6,0.308,0.39299999999999996,0.395,0.7879999999999999,1986-07-23,182cm,77kg,8
772,전준호,1995,롯데,CF,5.78,124,540,458,93,141,13,12,1,181,42,69,25,62,6,3,54,5,8,6,0.308,0.39299999999999996,0.395,0.7879999999999999,1998-07-01,181cm,80kg,-4
773,전준호,1992,롯데,CF,4.58,120,537,466,90,140,17,9,5,190,49,33,6,51,7,0,49,4,11,2,0.3,0.376,0.408,0.784,1975-04-10,185cm,100kg,16
774,전준호,1992,롯데,CF,4.58,120,537,466,90,140,17,9,5,190,49,33,6,51,7,0,49,4,11,2,0.3,0.376,0.408,0.784,1986-07-23,182cm,77kg,5
775,전준호,1992,롯데,CF,4.58,120,537,466,90,140,17,9,5,190,49,33,6,51,7,0,49,4,11,2,0.3,0.376,0.408,0.784,1998-07-01,181cm,80kg,-7
776,전준호,1998,현대,LF,4.27,126,518,446,78,143,16,7,5,188,43,35,17,49,10,0,58,2,10,3,0.321,0.39799999999999996,0.42200000000000004,0.8190000000000001,1975-04-10,185cm,100kg,22
777,전준호,1998,현대,LF,4.27,126,518,446,78,143,16,7,5,188,43,35,17,49,10,0,58,2,10,3,0.321,0.39799999999999996,0.42200000000000004,0.8190000000000001,1986-07-23,182cm,77kg,11
778,전준호,1998,현대,LF,4.27,126,518,446,78,143,16,7,5,188,43,35,17,49,10,0,58,2,10,3,0.321,0.39799999999999996,0.42200000000000004,0.8190000000000001,1998-07-01,181cm,80kg,-1
779,전준호,2004,현대,CF,4.24,132,581,487,88,142,10,7,4,178,48,53,7,63,5,2,64,4,24,2,0.292,0.377,0.366,0.743,1975-04-10,185cm,100kg,28
780,전준호,2004,현대,CF,4.24,132,581,487,88,142,10,7,4,178,48,53,7,63,5,2,64,4,24,2,0.292,0.377,0.366,0.743,1986-07-23,182cm,77kg,17
781,전준호,2004,현대,CF,4.24,132,581,487,88,142,10,7,4,178,48,53,7,63,5,2,64,4,24,2,0.292,0.377,0.366,0.743,1998-07-01,181cm,80kg,5
782,전준호,1993,롯데,CF,4.07,120,465,393,63,111,3,7,1,131,31,75,25,47,5,0,31,2,16,4,0.282,0.363,0.33299999999999996,0.696,1975-04-10,185cm,100kg,17
783,전준호,1993,롯데,CF,4.07,120,465,393,63,111,3,7,1,131,31,75,25,47,5,0,31,2,16,4,0.282,0.363,0.33299999999999996,0.696,1986-07-23,182cm,77kg,6
784,전준호,1993,롯데,CF,4.07,120,465,393,63,111,3,7,1,131,31,75,25,47,5,0,31,2,16,4,0.282,0.363,0.33299999999999996,0.696,1998-07-01,181cm,80kg,-6
785,전준호,2001,현대,LF,3.55,125,490,400,85,130,18,6,4,172,35,27,15,65,8,1,51,5,13,4,0.325,0.426,0.43,0.856,1975-04-10,185cm,100kg,25
786,전준호,2001,현대,LF,3.55,125,490,400,85,130,18,6,4,172,35,27,15,65,8,1,51,5,13,4,0.325,0.426,0.43,0.856,1986-07-23,182cm,77kg,14
787,전준호,2001,현대,LF,3.55,125,490,400,85,130,18,6,4,172,35,27,15,65,8,1,51,5,13,4,0.325,0.426,0.43,0.856,1998-07-01,181cm,80kg,2
788,전준호,2002,현대,LF,3.23,126,501,420,83,126,15,8,3,166,28,26,11,53,13,1,51,2,14,1,0.3,0.39399999999999996,0.395,0.79,1975-04-10,185cm,100kg,26
789,전준호,2002,현대,LF,3.23,126,501,420,83,126,15,8,3,166,28,26,11,53,13,1,51,2,14,1,0.3,0.39399999999999996,0.395,0.79,1986-07-23,182cm,77kg,15
790,전준호,2002,현대,LF,3.23,126,501,420,83,126,15,8,3,166,28,26,11,53,13,1,51,2,14,1,0.3,0.39399999999999996,0.395,0.79,1998-07-01,181cm,80kg,3
791,전준호,2003,현대,CF,2.63,129,533,442,79,119,16,6,3,156,38,20,9,58,10,0,56,3,20,2,0.26899999999999996,0.365,0.353,0.718,1975-04-10,185cm,100kg,27
792,전준호,2003,현대,CF,2.63,129,533,442,79,119,16,6,3,156,38,20,9,58,10,0,56,3,20,2,0.26899999999999996,0.365,0.353,0.718,1986-07-23,182cm,77kg,16
793,전준호,2003,현대,CF,2.63,129,533,442,79,119,16,6,3,156,38,20,9,58,10,0,56,3,20,2,0.26899999999999996,0.365,0.353,0.718,1998-07-01,181cm,80kg,4
794,전준호,1991,롯데,CF,2.49,122,451,372,66,98,13,6,2,129,48,18,12,51,9,3,38,1,10,7,0.263,0.36,0.34700000000000003,0.7070000000000001,1975-04-10,185cm,100kg,15
795,전준호,1991,롯데,CF,2.49,122,451,372,66,98,13,6,2,129,48,18,12,51,9,3,38,1,10,7,0.263,0.36,0.34700000000000003,0.7070000000000001,1986-07-23,182cm,77kg,4
796,전준호,1991,롯데,CF,2.49,122,451,372,66,98,13,6,2,129,48,18,12,51,9,3,38,1,10,7,0.263,0.36,0.34700000000000003,0.7070000000000001,1998-07-01,181cm,80kg,-8
797,전준호,1994,롯데,CF,2.36,79,320,281,47,81,5,3,2,98,25,25,11,33,0,0,32,1,4,2,0.28800000000000003,0.361,0.349,0.71,1975-04-10,185cm,100kg,18
798,전준호,1994,롯데,CF,2.36,79,320,281,47,81,5,3,2,98,25,25,11,33,0,0,32,1,4,2,0.28800000000000003,0.361,0.349,0.71,1986-07-23,182cm,77kg,7
799,전준호,1994,롯데,CF,2.36,79,320,281,47,81,5,3,2,98,25,25,11,33,0,0,32,1,4,2,0.28800000000000003,0.361,0.349,0.71,1998-07-01,181cm,80kg,-5
800,전준호,2000,현대,LF,2.3,87,334,263,53,83,12,2,1,102,18,18,8,51,6,1,36,0,13,1,0.316,0.436,0.38799999999999996,0.8240000000000001,1975-04-10,185cm,100kg,24
801,전준호,2000,현대,LF,2.3,87,334,263,53,83,12,2,1,102,18,18,8,51,6,1,36,0,13,1,0.316,0.436,0.38799999999999996,0.8240000000000001,1986-07-23,182cm,77kg,13
802,전준호,2000,현대,LF,2.3,87,334,263,53,83,12,2,1,102,18,18,8,51,6,1,36,0,13,1,0.316,0.436,0.38799999999999996,0.8240000000000001,1998-07-01,181cm,80kg,1
803,전준호,2008,히어로즈,LF,2.18,114,391,352,44,109,16,5,1,138,24,16,11,35,1,2,41,5,1,2,0.31,0.37200000000000005,0.392,0.764,1975-04-10,185cm,100kg,32
804,전준호,2008,히어로즈,LF,2.18,114,391,352,44,109,16,5,1,138,24,16,11,35,1,2,41,5,1,2,0.31,0.37200000000000005,0.392,0.764,1986-07-23,182cm,77kg,21
805,전준호,2008,히어로즈,LF,2.18,114,391,352,44,109,16,5,1,138,24,16,11,35,1,2,41,5,1,2,0.31,0.37200000000000005,0.392,0.764,1998-07-01,181cm,80kg,9
806,전준호,1996,롯데,LF,2.01,103,377,324,49,88,12,9,2,124,22,23,9,38,0,2,37,4,13,2,0.272,0.34600000000000003,0.38299999999999995,0.7290000000000001,1975-04-10,185cm,100kg,20
807,전준호,1996,롯데,LF,2.01,103,377,324,49,88,12,9,2,124,22,23,9,38,0,2,37,4,13,2,0.272,0.34600000000000003,0.38299999999999995,0.7290000000000001,1986-07-23,182cm,77kg,9
808,전준호,1996,롯데,LF,2.01,103,377,324,49,88,12,9,2,124,22,23,9,38,0,2,37,4,13,2,0.272,0.34600000000000003,0.38299999999999995,0.7290000000000001,1998-07-01,181cm,80kg,-3
809,전준호,1999,현대,LF,1.77,129,562,470,80,137,7,2,4,160,43,38,12,67,4,1,72,1,15,6,0.29100000000000004,0.38,0.34,0.721,1975-04-10,185cm,100kg,23
810,전준호,1999,현대,LF,1.77,129,562,470,80,137,7,2,4,160,43,38,12,67,4,1,72,1,15,6,0.29100000000000004,0.38,0.34,0.721,1986-07-23,182cm,77kg,12
811,전준호,1999,현대,LF,1.77,129,562,470,80,137,7,2,4,160,43,38,12,67,4,1,72,1,15,6,0.29100000000000004,0.38,0.34,0.721,1998-07-01,181cm,80kg,0
812,전준호,2007,현대,LF,1.71,121,430,371,52,110,8,1,1,123,13,11,8,40,9,1,45,6,8,2,0.297,0.377,0.332,0.708,1975-04-10,185cm,100kg,31
813,전준호,2007,현대,LF,1.71,121,430,371,52,110,8,1,1,123,13,11,8,40,9,1,45,6,8,2,0.297,0.377,0.332,0.708,1986-07-23,182cm,77kg,20
814,전준호,2007,현대,LF,1.71,121,430,371,52,110,8,1,1,123,13,11,8,40,9,1,45,6,8,2,0.297,0.377,0.332,0.708,1998-07-01,181cm,80kg,8
815,전준호,2006,현대,LF,1.25,109,346,303,37,87,10,1,1,102,26,20,7,25,2,0,28,3,16,0,0.287,0.34600000000000003,0.337,0.682,1975-04-10,185cm,100kg,30
816,전준호,2006,현대,LF,1.25,109,346,303,37,87,10,1,1,102,26,20,7,25,2,0,28,3,16,0,0.287,0.34600000000000003,0.337,0.682,1986-07-23,182cm,77kg,19
817,전준호,2006,현대,LF,1.25,109,346,303,37,87,10,1,1,102,26,20,7,25,2,0,28,3,16,0,0.287,0.34600000000000003,0.337,0.682,1998-07-01,181cm,80kg,7
818,전준호,1997,현대,LF,1.09,110,425,369,48,91,14,7,2,125,18,23,12,44,2,1,54,5,10,0,0.247,0.33,0.33899999999999997,0.669,1975-04-10,185cm,100kg,21
819,전준호,1997,현대,LF,1.09,110,425,369,48,91,14,7,2,125,18,23,12,44,2,1,54,5,10,0,0.247,0.33,0.33899999999999997,0.669,1986-07-23,182cm,77kg,10
820,전준호,1997,현대,LF,1.09,110,425,369,48,91,14,7,2,125,18,23,12,44,2,1,54,5,10,0,0.247,0.33,0.33899999999999997,0.669,1998-07-01,181cm,80kg,-2
821,전준호,2005,현대,CF,0.91,94,320,278,34,74,8,2,0,86,22,18,8,25,4,0,42,1,10,3,0.266,0.332,0.309,0.642,1975-04-10,185cm,100kg,29
822,전준호,2005,현대,CF,0.91,94,320,278,34,74,8,2,0,86,22,18,8,25,4,0,42,1,10,3,0.266,0.332,0.309,0.642,1986-07-23,182cm,77kg,18
823,전준호,2005,현대,CF,0.91,94,320,278,34,74,8,2,0,86,22,18,8,25,4,0,42,1,10,3,0.266,0.332,0.309,0.642,1998-07-01,181cm,80kg,6
833,전준호,2019,LG,C,-0.1,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1975-04-10,185cm,100kg,43
834,전준호,2019,LG,C,-0.1,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1986-07-23,182cm,77kg,32
835,전준호,2019,LG,C,-0.1,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1998-07-01,181cm,80kg,20
836,전준호,2009,히어로즈,DH,-0.24,21,37,33,2,8,1,0,0,9,4,2,4,4,0,0,5,0,0,0,0.242,0.324,0.273,0.597,1975-04-10,185cm,100kg,33
837,전준호,2009,히어로즈,DH,-0.24,21,37,33,2,8,1,0,0,9,4,2,4,4,0,0,5,0,0,0,0.242,0.324,0.273,0.597,1986-07-23,182cm,77kg,22
838,전준호,2009,히어로즈,DH,-0.24,21,37,33,2,8,1,0,0,9,4,2,4,4,0,0,5,0,0,0,0.242,0.324,0.273,0.597,1998-07-01,181cm,80kg,10
839,이호성,1991,해태,LF,5.71,121,520,434,98,125,12,7,21,214,84,25,7,67,12,1,65,6,2,5,0.28800000000000003,0.39399999999999996,0.493,0.887,1986-08-15,189cm,98kg,4
840,이호성,1992,해태,RF,4.11,110,451,374,78,104,16,3,14,168,52,25,1,70,3,1,75,13,0,4,0.278,0.39299999999999996,0.449,0.8420000000000001,1986-08-15,189cm,98kg,5
841,이호성,1990,해태,LF,3.38,99,372,313,57,95,16,6,7,144,48,16,10,41,8,1,49,4,7,3,0.304,0.395,0.46,0.855,1986-08-15,189cm,98kg,3
842,이호성,1997,해태,LF,3.29,110,443,380,51,105,13,0,15,163,63,20,5,54,4,1,74,10,2,3,0.276,0.37,0.429,0.799,1986-08-15,189cm,98kg,10
843,이호성,1994,해태,LF,2.71,105,440,374,63,99,10,2,9,140,49,21,7,52,5,1,63,6,4,5,0.265,0.358,0.374,0.732,1986-08-15,189cm,98kg,7
844,이호성,1993,해태,RF,2.68,75,256,210,35,65,14,1,3,90,22,10,10,42,2,1,27,8,1,1,0.31,0.428,0.429,0.856,1986-08-15,189cm,98kg,6
845,이호성,2000,해태,RF,1.64,117,468,397,52,96,25,0,8,145,57,13,1,65,4,1,102,8,0,2,0.242,0.353,0.365,0.718,1986-08-15,189cm,98kg,13
846,이호성,1998,해태,RF,1.19,83,286,250,28,69,16,1,4,99,30,5,3,27,1,0,45,10,7,1,0.276,0.348,0.396,0.7440000000000001,1986-08-15,189cm,98kg,11
847,이호성,1996,해태,RF,1.17,105,399,357,38,92,9,0,9,128,63,16,5,28,1,1,66,11,9,4,0.258,0.31,0.359,0.669,1986-08-15,189cm,98kg,9
848,이호성,1995,해태,RF,0.81,55,205,185,24,46,9,2,5,74,22,6,3,12,4,2,28,6,3,1,0.249,0.307,0.4,0.7070000000000001,1986-08-15,189cm,98kg,8
849,이호성,1999,해태,RF,0.72,101,316,273,43,68,17,0,6,103,35,10,3,39,0,0,62,6,3,1,0.249,0.342,0.377,0.7190000000000001,1986-08-15,189cm,98kg,12
850,이호성,2001,해태,RF,0.08,9,17,16,2,4,2,0,1,9,1,0,0,1,0,0,3,1,0,0,0.25,0.294,0.563,0.857,1986-08-15,189cm,98kg,14
851,이호성,2006,두산,,0.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1986-08-15,189cm,98kg,19
852,전준우,2018,롯데,LF,5.67,144,614,556,118,190,36,2,33,329,90,7,7,48,7,1,82,12,1,2,0.342,0.4,0.5920000000000001,0.991,1986-02-25,184cm,91kg,31
853,전준우,2011,롯데,CF,5.43,133,601,539,97,162,38,5,11,243,64,23,9,50,7,4,101,14,2,3,0.301,0.366,0.451,0.816,1986-02-25,184cm,91kg,24
854,전준우,2019,롯데,LF,4.24,141,606,545,85,164,30,1,22,262,83,8,2,46,7,2,71,19,1,7,0.301,0.359,0.48100000000000004,0.8390000000000001,1986-02-25,184cm,91kg,32
855,전준우,2017,롯데,CF,3.35,110,496,455,76,146,27,1,18,229,69,2,4,30,7,2,70,11,2,2,0.321,0.37,0.503,0.8740000000000001,1986-02-25,184cm,91kg,30
856,전준우,2013,롯데,CF,3.31,128,537,455,65,125,25,1,7,173,66,19,8,65,5,0,77,15,5,7,0.275,0.36700000000000005,0.38,0.747,1986-02-25,184cm,91kg,26
857,전준우,2010,롯데,CF,3.14,114,394,350,56,101,14,2,19,176,57,16,7,26,8,0,89,7,5,5,0.289,0.34700000000000003,0.503,0.85,1986-02-25,184cm,91kg,23
858,전준우,2012,롯데,CF,2.99,122,520,459,63,116,22,4,7,167,38,21,8,45,7,0,103,16,6,3,0.253,0.327,0.364,0.691,1986-02-25,184cm,91kg,25
859,전준우,2014,롯데,CF,2.24,113,470,415,69,121,23,2,14,190,66,7,4,34,9,0,71,10,9,3,0.292,0.35600000000000004,0.45799999999999996,0.8140000000000001,1986-02-25,184cm,91kg,27
860,전준우,2016,롯데,CF,0.19,25,113,99,16,25,7,0,2,38,10,3,3,7,6,0,25,4,1,0,0.253,0.33899999999999997,0.384,0.723,1986-02-25,184cm,91kg,29
861,전준우,2009,롯데,CF,0.08,26,66,59,12,13,3,0,2,22,9,1,0,5,1,0,16,1,0,1,0.22,0.28800000000000003,0.373,0.6609999999999999,1986-02-25,184cm,91kg,22
862,전준우,2008,롯데,DH,-0.28,15,35,30,3,3,3,0,0,6,3,0,0,5,0,0,9,1,0,0,0.1,0.22899999999999998,0.2,0.429,1986-02-25,184cm,91kg,21
863,로하스,2018,KIA,CF,5.66,144,645,564,114,172,30,1,43,333,114,18,13,71,7,4,142,10,1,2,0.305,0.38799999999999996,0.59,0.9790000000000001,1990-05-24,188cm,102kg,27
864,로하스,2019,KIA,CF,5.49,142,576,520,68,167,29,3,24,274,104,4,4,48,3,5,120,4,0,5,0.321,0.379,0.527,0.905,1990-05-24,188cm,102kg,28
865,로하스,2017,KT,CF,2.53,83,367,336,52,101,27,3,18,188,56,5,8,23,5,0,81,6,0,3,0.301,0.35200000000000004,0.56,0.9109999999999999,1990-05-24,188cm,102kg,26
866,이범호,2004,한화,3B,5.61,133,541,481,80,148,35,3,23,258,74,6,3,48,3,1,80,8,5,4,0.308,0.371,0.536,0.9079999999999999,1981-11-25,183cm,93kg,22
867,이범호,2011,KIA,3B,5.54,101,405,318,63,96,21,0,17,168,77,2,0,75,7,3,56,8,0,5,0.302,0.44,0.528,0.968,1981-11-25,183cm,93kg,29
868,이범호,2008,한화,3B,5.15,125,508,434,80,120,21,3,19,204,77,12,1,61,9,0,50,18,0,4,0.27699999999999997,0.374,0.47,0.8440000000000001,1981-11-25,183cm,93kg,26
869,이범호,2005,한화,3B,4.95,126,513,444,69,121,27,1,26,228,68,6,2,53,9,0,94,8,1,6,0.273,0.35700000000000004,0.514,0.871,1981-11-25,183cm,93kg,23
870,이범호,2006,한화,3B,4.75,126,497,421,53,108,25,1,20,195,73,0,2,65,7,2,87,11,1,3,0.257,0.363,0.46299999999999997,0.826,1981-11-25,183cm,93kg,24
871,이범호,2016,KIA,3B,4.36,138,560,484,93,150,23,0,33,272,108,1,1,60,9,7,57,15,0,7,0.31,0.391,0.562,0.953,1981-11-25,183cm,93kg,34
872,이범호,2007,한화,3B,3.9,126,505,418,57,103,14,0,21,180,63,2,0,72,5,1,73,14,6,4,0.24600000000000002,0.361,0.431,0.7909999999999999,1981-11-25,183cm,93kg,25
873,이범호,2009,한화,3B,3.83,126,499,436,64,124,21,0,25,220,79,3,1,53,7,5,70,10,0,3,0.284,0.369,0.505,0.873,1981-11-25,183cm,93kg,27
874,이범호,2013,KIA,3B,3.35,122,516,436,56,108,17,0,24,197,73,0,2,62,9,3,79,18,4,5,0.248,0.35,0.452,0.8009999999999999,1981-11-25,183cm,93kg,31
875,이범호,2015,KIA,3B,3.34,138,514,437,60,118,25,0,28,227,79,3,4,57,16,1,91,16,0,4,0.27,0.37200000000000005,0.519,0.8909999999999999,1981-11-25,183cm,93kg,33
876,이범호,2017,KIA,3B,3.0,115,447,382,57,104,14,0,25,193,89,0,0,52,7,3,81,9,0,6,0.272,0.365,0.505,0.87,1981-11-25,183cm,93kg,35
877,이범호,2014,KIA,3B,2.41,105,406,350,47,94,23,0,19,174,82,2,2,41,11,1,89,9,0,4,0.26899999999999996,0.36,0.49700000000000005,0.857,1981-11-25,183cm,93kg,32
878,이범호,2018,KIA,3B,2.23,101,380,332,41,93,7,0,20,160,69,1,0,42,4,4,59,12,0,2,0.28,0.366,0.48200000000000004,0.848,1981-11-25,183cm,93kg,36
879,이범호,2002,한화,3B,2.02,111,329,296,41,77,20,2,11,134,35,5,1,24,3,1,57,5,4,2,0.26,0.32,0.45299999999999996,0.773,1981-11-25,183cm,93kg,20
880,이범호,2003,한화,3B,1.71,107,384,323,46,77,19,1,11,131,38,2,6,47,5,1,63,6,8,1,0.23800000000000002,0.34299999999999997,0.406,0.7490000000000001,1981-11-25,183cm,93kg,21
881,이범호,2012,KIA,3B,1.55,42,171,140,13,41,7,0,2,54,19,1,0,27,1,2,23,3,0,3,0.293,0.40399999999999997,0.386,0.789,1981-11-25,183cm,93kg,30
882,이범호,2019,KIA,,0.02,19,31,26,1,6,1,0,1,10,5,0,0,3,0,0,3,1,0,2,0.231,0.29,0.385,0.675,1981-11-25,183cm,93kg,37
883,이범호,2000,한화,3B,-0.06,69,86,74,11,12,7,0,1,22,3,1,0,10,1,0,21,2,0,1,0.162,0.267,0.297,0.565,1981-11-25,183cm,93kg,18
884,이범호,2001,한화,3B,-0.37,71,159,138,22,27,7,1,3,45,16,2,4,11,2,0,25,3,7,1,0.196,0.263,0.326,0.589,1981-11-25,183cm,93kg,19
885,박종호,2000,현대,2B,5.56,121,541,441,89,150,30,3,10,216,58,9,5,61,12,0,47,4,20,7,0.34,0.428,0.49,0.9179999999999999,1973-07-27,176cm,83kg,26
886,박종호,1999,현대,2B,3.83,119,473,396,79,119,29,4,10,186,55,13,3,28,31,1,53,4,14,4,0.301,0.38799999999999996,0.47,0.858,1973-07-27,176cm,83kg,25
